,Argument ID,Self-direction: thought,Self-direction: action,Stimulation,Hedonism,Achievement,Power: dominance,Power: resources,Face,Security: personal,Security: societal,Tradition,Conformity: rules,Conformity: interpersonal,Humility,Benevolence: caring,Benevolence: dependability,Universalism: concern,Universalism: nature,Universalism: tolerance,Universalism: objectivity,Conclusion,Stance,Premise,Cleaned_Premise,Cleaned_Conclusion,Cleaned_BOW,Cosine_Similarity_Self-direction: thought,Cosine_Similarity_Self-direction: action,Cosine_Similarity_Stimulation,Cosine_Similarity_Hedonism,Cosine_Similarity_Achievement,Cosine_Similarity_Power: dominance,Cosine_Similarity_Power: resources,Cosine_Similarity_Face,Cosine_Similarity_Security: personal,Cosine_Similarity_Security: societal,Cosine_Similarity_Tradition,Cosine_Similarity_Conformity: rules,Cosine_Similarity_Conformity: interpersonal,Cosine_Similarity_Humility,Cosine_Similarity_Benevolence: caring,Cosine_Similarity_Benevolence: dependability,Cosine_Similarity_Universalism: concern,Cosine_Similarity_Universalism: nature,Cosine_Similarity_Universalism: tolerance,Cosine_Similarity_Universalism: objectivity
1710,A19497,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,We should subsidize journalism,in favor of,subsidising journalism will put more resources into good investagative journalism.,"['subsidising', 'journalism', 'put', 'resource', 'good', 'investagative', 'journalism']","['subsidize', 'journalism']",subsidising journalism will put more resources into good investagative journalism. We should subsidize journalism in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1711,A19498,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,We should ban the Church of Scientology,against,we have the right to practice different religions and the church of scientology should not be banned.,"['right', 'practice', 'different', 'religion', 'church', 'scientology', 'banned']","['ban', 'church', 'scientology']",we have the right to practice different religions and the church of scientology should not be banned. We should ban the Church of Scientology against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1712,A19499,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,We should subsidize space exploration,in favor of,the future of the human race will rely on moving to other planets in the future therefore we need to subsidize space exploration to speed up research.,"['future', 'human', 'race', 'rely', 'moving', 'planet', 'future', 'therefore', 'need', 'subsidize', 'space', 'exploration', 'speed', 'research']","['subsidize', 'space', 'exploration']",the future of the human race will rely on moving to other planets in the future therefore we need to subsidize space exploration to speed up research. We should subsidize space exploration in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1713,A19500,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,Assisted suicide should be a criminal offence,in favor of,Helping someone to commit suicide is no different than murder and needs to be a criminal offence. Life is sacred and must always be seen as such.,"['helping', 'someone', 'commit', 'suicide', 'different', 'murder', 'need', 'criminal', 'offence', 'life', 'sacred', 'must', 'always', 'seen']","['assisted', 'suicide', 'criminal', 'offence']",Helping someone to commit suicide is no different than murder and needs to be a criminal offence. Life is sacred and must always be seen as such. Assisted suicide should be a criminal offence in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1714,A20001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,We should ban factory farming,against,this method increases meat products to meet the high demand.,"['method', 'increase', 'meat', 'product', 'meet', 'high', 'demand']","['ban', 'factory', 'farming']",this method increases meat products to meet the high demand. We should ban factory farming against,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
1715,A20002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,We should end the use of economic sanctions,in favor of,Economic sanctions are immoral and hurt the people they are supposed to be protecting.,"['economic', 'sanction', 'immoral', 'hurt', 'people', 'supposed', 'protecting']","['end', 'use', 'economic', 'sanction']",Economic sanctions are immoral and hurt the people they are supposed to be protecting. We should end the use of economic sanctions in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1716,A20003,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,We should prohibit flag burning,in favor of,prohibiting flag burning is the right thing to do to respect our country and morals.,"['prohibiting', 'flag', 'burning', 'right', 'thing', 'respect', 'country', 'moral']","['prohibit', 'flag', 'burning']",prohibiting flag burning is the right thing to do to respect our country and morals. We should prohibit flag burning in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1717,A20004,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,We should ban the Church of Scientology,against,"people are free to follow the religion they choose, no matter how out there the beliefs are.","['people', 'free', 'follow', 'religion', 'choose', 'matter', 'belief']","['ban', 'church', 'scientology']","people are free to follow the religion they choose, no matter how out there the beliefs are. We should ban the Church of Scientology against",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1718,A20005,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,We should ban private military companies,in favor of,military companies put their employees at unnecessary risk and should be banned,"['military', 'company', 'put', 'employee', 'unnecessary', 'risk', 'banned']","['ban', 'private', 'military', 'company']",military companies put their employees at unnecessary risk and should be banned We should ban private military companies in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1719,A20006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,We should abolish zoos,against,zoos are working to breed endangered species,"['zoo', 'working', 'breed', 'endangered', 'specie']","['abolish', 'zoo']",zoos are working to breed endangered species We should abolish zoos against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1720,A20007,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,We should limit executive compensation,against,"executive compensation is simply part of a modern remuneration package, and just as with basic salaries, and attractive compensation scheme is needed to attract the best talent to an organisation.","['executive', 'compensation', 'simply', 'part', 'modern', 'remuneration', 'package', 'basic', 'salary', 'attractive', 'compensation', 'scheme', 'needed', 'attract', 'best', 'talent', 'organisation']","['limit', 'executive', 'compensation']","executive compensation is simply part of a modern remuneration package, and just as with basic salaries, and attractive compensation scheme is needed to attract the best talent to an organisation. We should limit executive compensation against",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1721,A20008,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,We should ban factory farming,in favor of,factory farming is cruel to the animals that are forced into a much smaller space than they would have in nature. therefore it should be banned.,"['factory', 'farming', 'cruel', 'animal', 'forced', 'much', 'smaller', 'space', 'would', 'nature', 'therefore', 'banned']","['ban', 'factory', 'farming']",factory farming is cruel to the animals that are forced into a much smaller space than they would have in nature. therefore it should be banned. We should ban factory farming in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1722,A20009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,We should adopt gender-neutral language,against,we should not adopt gender-neutral language because it is stupid to change the way people been speaking for hundreds of years,"['adopt', 'genderneutral', 'language', 'stupid', 'change', 'way', 'people', 'speaking', 'hundred', 'year']","['adopt', 'genderneutral', 'language']",we should not adopt gender-neutral language because it is stupid to change the way people been speaking for hundreds of years We should adopt gender-neutral language against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1723,A20010,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,We should legalize polygamy,in favor of,"in this day and age, we recognize non-traditional family structures as legitimate and polygamy should be no different.","['day', 'age', 'recognize', 'nontraditional', 'family', 'structure', 'legitimate', 'polygamy', 'different']","['legalize', 'polygamy']","in this day and age, we recognize non-traditional family structures as legitimate and polygamy should be no different. We should legalize polygamy in favor of",0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
1724,A20011,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,We should adopt an austerity regime,against,an austerity regime has never been shown to work because there is always someone who insists that his project must be funded,"['austerity', 'regime', 'never', 'shown', 'work', 'always', 'someone', 'insists', 'project', 'must', 'funded']","['adopt', 'austerity', 'regime']",an austerity regime has never been shown to work because there is always someone who insists that his project must be funded We should adopt an austerity regime against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1725,A20012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,We should subsidize embryonic stem cell research,in favor of,"we definitely should, this research can make significant breakthroughs for musical science","['definitely', 'research', 'make', 'significant', 'breakthrough', 'musical', 'science']","['subsidize', 'embryonic', 'stem', 'cell', 'research']","we definitely should, this research can make significant breakthroughs for musical science We should subsidize embryonic stem cell research in favor of",0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
1726,A20013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,We should ban naturopathy,in favor of,naturopathy is unproven in treating diseases and can prevent proper treatment resulting while not eliminating an illness resulting in more harm.,"['naturopathy', 'unproven', 'treating', 'disease', 'prevent', 'proper', 'treatment', 'resulting', 'eliminating', 'illness', 'resulting', 'harm']","['ban', 'naturopathy']",naturopathy is unproven in treating diseases and can prevent proper treatment resulting while not eliminating an illness resulting in more harm. We should ban naturopathy in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1727,A20014,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,We should ban cosmetic surgery,in favor of,we should ban cosmetic surgery especially for vanity reasons because it makes people look stupid,"['ban', 'cosmetic', 'surgery', 'especially', 'vanity', 'reason', 'make', 'people', 'look', 'stupid']","['ban', 'cosmetic', 'surgery']",we should ban cosmetic surgery especially for vanity reasons because it makes people look stupid We should ban cosmetic surgery in favor of,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
1728,A20015,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,We should stop the development of autonomous cars,in favor of,Autonomous cars have caused deadly accidents and they will never be safe enough for widespread public use.,"['autonomous', 'car', 'caused', 'deadly', 'accident', 'never', 'safe', 'enough', 'widespread', 'public', 'use']","['stop', 'development', 'autonomous', 'car']",Autonomous cars have caused deadly accidents and they will never be safe enough for widespread public use. We should stop the development of autonomous cars in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1729,A20016,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,We should abolish intellectual property rights,against,people that come up with intellectual property should have the right to it and not have to share it with others if they don't want to,"['people', 'come', 'intellectual', 'property', 'right', 'share', 'others', 'dont', 'want']","['abolish', 'intellectual', 'property', 'right']",people that come up with intellectual property should have the right to it and not have to share it with others if they don't want to We should abolish intellectual property rights against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1730,A20018,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,We should stop the development of autonomous cars,in favor of,we should stop the development of autonomous cars because they are too dangerous and unreliable until further safety measures and advancements have been made.,"['stop', 'development', 'autonomous', 'car', 'dangerous', 'unreliable', 'safety', 'measure', 'advancement', 'made']","['stop', 'development', 'autonomous', 'car']",we should stop the development of autonomous cars because they are too dangerous and unreliable until further safety measures and advancements have been made. We should stop the development of autonomous cars in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1731,A20019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,We should introduce compulsory voting,in favor of,"compulsory voting would ensure that more people were getting their voice heard at election time, making a fairer election","['compulsory', 'voting', 'would', 'ensure', 'people', 'getting', 'voice', 'heard', 'election', 'time', 'making', 'fairer', 'election']","['introduce', 'compulsory', 'voting']","compulsory voting would ensure that more people were getting their voice heard at election time, making a fairer election We should introduce compulsory voting in favor of",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1732,A20021,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,We should subsidize Wikipedia,in favor of,wikipedia provides an invaluable service and we need to secure its ability to exist in the near and distant future,"['wikipedia', 'provides', 'invaluable', 'service', 'need', 'secure', 'ability', 'exist', 'near', 'distant', 'future']","['subsidize', 'wikipedia']",wikipedia provides an invaluable service and we need to secure its ability to exist in the near and distant future We should subsidize Wikipedia in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1733,A20022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,We should abandon the use of school uniform,against,"school uniforms eliminated having to buy numerous outfits, trying to buy close that are in style, which can be expensive, uniforms can save money for other school related needs.","['school', 'uniform', 'eliminated', 'buy', 'numerous', 'outfit', 'trying', 'buy', 'close', 'style', 'expensive', 'uniform', 'save', 'money', 'school', 'related', 'need']","['abandon', 'use', 'school', 'uniform']","school uniforms eliminated having to buy numerous outfits, trying to buy close that are in style, which can be expensive, uniforms can save money for other school related needs. We should abandon the use of school uniform against",0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1734,A20023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,We should ban cosmetic surgery for minors,in favor of,we should ban cosmetic surgery for minors because is nocive for health,"['ban', 'cosmetic', 'surgery', 'minor', 'nocive', 'health']","['ban', 'cosmetic', 'surgery', 'minor']",we should ban cosmetic surgery for minors because is nocive for health We should ban cosmetic surgery for minors in favor of,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1735,A20024,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,We should abolish the right to keep and bear arms,in favor of,"weapons are very tentative to commit a crime or create a vendetta against another person, that is why it is important to abolish the possession and carrying of arms.","['weapon', 'tentative', 'commit', 'crime', 'create', 'vendetta', 'another', 'person', 'important', 'abolish', 'possession', 'carrying', 'arm']","['abolish', 'right', 'keep', 'bear', 'arm']","weapons are very tentative to commit a crime or create a vendetta against another person, that is why it is important to abolish the possession and carrying of arms. We should abolish the right to keep and bear arms in favor of",0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
1736,A20025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Blockade of the Gaza Strip should be ended,against,blockage of the gaza strip should not be ended because it stops some evil people from crossing,"['blockage', 'gaza', 'strip', 'ended', 'stop', 'evil', 'people', 'crossing']","['blockade', 'gaza', 'strip', 'ended']",blockage of the gaza strip should not be ended because it stops some evil people from crossing Blockade of the Gaza Strip should be ended against,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
